dataset_type	num_seeds	seed	config_L	config_m	task_name	model_variant	checkpoint_step	model_id	eval_type	context_size	control_type	sequence_id	target_config_L	target_config_m	source_seeds	appears_in_training	accuracy	num_correct	evaluation_timestamp	training_phase	shuffle_before_packing	seed_balanced_batching
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	4520	clm_noshuffle_seedbalanced_step4520_403053	ood_transfer	5	random_context	198	5	2	[200001]	False	0.0	0	2025-08-22 19:20:19.053108	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	4520	clm_noshuffle_seedbalanced_step4520_403053	ood_transfer	5	random_context	199	5	2	[200001]	False	0.0	0	2025-08-22 19:20:19.057479	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	0	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.267972	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	1	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.272136	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	2	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.276223	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	3	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.280292	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	4	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.284425	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	5	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.288557	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	6	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.292665	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	7	5	2	[200000]	False	1.0	1	2025-08-22 19:20:19.296732	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	8	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.300788	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	9	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.304909	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	10	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.309024	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	11	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.313128	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	12	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.317218	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	13	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.321272	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	14	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.325372	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	15	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.329465	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	16	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.333535	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	17	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.337577	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	18	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.341698	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	19	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.345799	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	20	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.349876	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	21	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.353924	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	22	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.358012	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	23	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.362097	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	24	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.366190	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	25	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.370345	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	26	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.374407	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	27	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.378451	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	28	5	2	[200000]	False	1.0	1	2025-08-22 19:20:19.382548	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	29	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.386646	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	30	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.390745	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	31	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.394781	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	32	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.398818	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	33	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.402907	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	34	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.406940	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	35	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.411010	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	36	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.415060	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	37	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.419153	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	38	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.423192	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	39	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.427230	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	40	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.431307	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	41	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.435340	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	42	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.439419	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	43	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.443498	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	44	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.447551	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	45	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.451581	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	46	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.455665	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	47	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.459753	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	48	5	2	[200000]	False	1.0	1	2025-08-22 19:20:19.463824	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	49	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.467862	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	50	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.471955	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	51	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.476009	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	52	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.480046	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	53	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.484126	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	54	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.488198	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	55	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.492274	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	56	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.496360	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	57	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.500400	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	58	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.504421	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	59	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.508437	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	60	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.512537	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	61	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.516565	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	62	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.520594	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	63	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.524674	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	64	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.528696	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	65	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.532754	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	66	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.536806	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	67	5	2	[200000]	False	1.0	1	2025-08-22 19:20:19.540835	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	68	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.544908	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	69	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.548941	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	70	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.552973	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	71	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.557050	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	72	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.561082	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	73	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.565149	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	74	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.569234	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	75	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.573284	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	76	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.577302	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	77	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.581390	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	78	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.585414	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	79	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.589498	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	80	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.593579	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	81	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.597615	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	82	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.601697	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	83	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.605719	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	84	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.609795	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	85	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.613839	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	86	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.617857	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	87	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.621926	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	88	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.626000	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	89	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.630017	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	90	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.634078	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	91	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.638106	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	92	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.642128	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	93	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.646139	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	94	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.650167	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	95	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.654234	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	96	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.658255	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	97	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.662365	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	98	5	2	[200000]	False	1.0	1	2025-08-22 19:20:19.666449	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	99	5	2	[200000]	False	0.0	0	2025-08-22 19:20:19.670500	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	100	5	2	[200001]	False	0.0	0	2025-08-22 19:20:19.674525	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	101	5	2	[200001]	False	0.0	0	2025-08-22 19:20:19.678606	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	102	5	2	[200001]	False	0.0	0	2025-08-22 19:20:19.682646	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	103	5	2	[200001]	False	0.0	0	2025-08-22 19:20:19.686669	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	104	5	2	[200001]	False	0.0	0	2025-08-22 19:20:19.690721	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	105	5	2	[200001]	False	0.0	0	2025-08-22 19:20:19.694750	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	106	5	2	[200001]	False	0.0	0	2025-08-22 19:20:19.698830	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	107	5	2	[200001]	False	0.0	0	2025-08-22 19:20:19.702837	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	108	5	2	[200001]	False	0.0	0	2025-08-22 19:20:19.706862	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	109	5	2	[200001]	False	0.0	0	2025-08-22 19:20:19.710966	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	110	5	2	[200001]	False	0.0	0	2025-08-22 19:20:19.715039	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	111	5	2	[200001]	False	0.0	0	2025-08-22 19:20:19.719072	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	112	5	2	[200001]	False	0.0	0	2025-08-22 19:20:19.723148	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	113	5	2	[200001]	False	0.0	0	2025-08-22 19:20:19.727160	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	114	5	2	[200001]	False	0.0	0	2025-08-22 19:20:19.731240	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	115	5	2	[200001]	False	0.0	0	2025-08-22 19:20:19.735269	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	116	5	2	[200001]	False	0.0	0	2025-08-22 19:20:19.739303	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	117	5	2	[200001]	False	0.0	0	2025-08-22 19:20:19.743406	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	118	5	2	[200001]	False	0.0	0	2025-08-22 19:20:19.747487	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	119	5	2	[200001]	False	0.0	0	2025-08-22 19:20:19.751525	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	120	5	2	[200001]	False	0.0	0	2025-08-22 19:20:19.755593	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	121	5	2	[200001]	False	0.0	0	2025-08-22 19:20:19.759646	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	122	5	2	[200001]	False	0.0	0	2025-08-22 19:20:19.763666	late	False	True
uniform	10	42	4	2	clm	clm_noshuffle_seedbalanced	5085	clm_noshuffle_seedbalanced_step5085_795588	ood_transfer	1	normal	123	5	2	[200001]	False	0.0	0	2025-08-22 19:20:19.767732	late	False	True
